TIME,ITERATION,OBJECTIVE,TYPE,DETAIL
4/3/26, 9:03:22 PM PDT,0,0.0,Status,"Loading accounts from C:\Users\boyd01.stu\Documents\GitHub\femic-k3z-instance----Intensive-Silviculture\models\k3z_patchworks_model\analysis\..\tracks_ctfert_l15h5\accounts.csv"
4/3/26, 9:03:22 PM PDT,0,0.0,Load file,"Account file 'C:\Users\boyd01.stu\Documents\GitHub\femic-k3z-instance----Intensive-Silviculture\models\k3z_patchworks_model\analysis\..\tracks_ctfert_l15h5\accounts.csv'"
4/3/26, 9:03:22 PM PDT,0,0.0,Status,"Calculate groups using AU"
4/3/26, 9:03:22 PM PDT,0,0.0,Status,"Calculate groups using IFM"
4/3/26, 9:03:22 PM PDT,0,0.0,Status,"Adding groups from ..\tracks_ctfert_l15h5\groups.csv"
4/3/26, 9:03:22 PM PDT,0,0.0,Load file,"Group file '..\tracks_ctfert_l15h5\groups.csv'"
4/3/26, 9:03:22 PM PDT,0,0.0,Status,"Adding groups from ..\tracks_ctfert_l15h5\groups_ctfert_au.csv"
4/3/26, 9:03:22 PM PDT,0,0.0,Load file,"Group file '..\tracks_ctfert_l15h5\groups_ctfert_au.csv'"
4/3/26, 9:03:23 PM PDT,0,0.0,Load file,"Topology file '..\blocks\topology_blocks_200r.csv'"
4/3/26, 9:03:23 PM PDT,0,0.0,Status,"Loading topology from ..\blocks\topology_blocks_200r.csv using a distance of 100.0"
4/3/26, 9:03:23 PM PDT,0,0.0,Status,"1221 edge records loaded from topology file"
4/3/26, 9:03:23 PM PDT,0,0.0,Status,"1672 attribute summary accounts"
4/3/26, 9:03:23 PM PDT,0,0.0,Status,"0 intermediate summary accounts"
4/3/26, 9:03:23 PM PDT,0,0.0,Status,"34 meta accounts"
4/3/26, 9:03:23 PM PDT,0,0.0,Status,"1706 targets"
4/3/26, 9:03:23 PM PDT,0,0.0,Status,"Initialize account values"
4/3/26, 9:03:23 PM PDT,0,0.0,Target values changed,"Changes started at 4/3/26, 9:03:23 PM PDT"
4/3/26, 9:03:23 PM PDT,0,0.0,Initialized,""
4/3/26, 9:03:25 PM PDT,0,0.0,Status,"Evaluating PatchWorks_Init"
4/3/26, 9:03:26 PM PDT,0,0.0,Status,"PatchWorks_Init completed"
4/3/26, 9:04:18 PM PDT,0,2.99533148479068E15,Target values changed,"Changes started at 4/3/26, 9:04:18 PM PDT"
4/3/26, 9:04:18 PM PDT,0,2.99533148479068E15,Scheduling,
4/3/26, 9:04:19 PM PDT,56,2.7486026688019035E15,Status,"Wait for 0.1 improvement over 50000 attempts"
4/3/26, 9:04:59 PM PDT,60000,4.873407891269E10,Status,"Scheduler still changing by 6155756.572922366% over 54069 attempts, target is 0.1%"
4/3/26, 9:05:37 PM PDT,120000,4.245124443803E10,Status,"Scheduler still changing by 14.800118483762326% over 53603 attempts, target is 0.1%"
4/3/26, 9:06:23 PM PDT,180000,4.22431121658E10,Status,"Scheduler still changing by 0.4927010855949659% over 52122 attempts, target is 0.1%"
4/3/26, 9:06:46 PM PDT,200000,4.22419404858E10,Scheduling,
4/3/26, 9:07:19 PM PDT,240000,4.003440990899E10,Status,"Scheduler still changing by 5.5170096470287335% over 51842 attempts, target is 0.1%"
4/3/26, 9:08:02 PM PDT,305000,4.003367979899E10,Status,"Change 0.0018237394205726245% less than global target of 0.1%"
4/3/26, 9:08:02 PM PDT,305106,4.003367979899E10,Save scenario,"Save stage scenario_base to C:\Users\boyd01.stu\Documents\GitHub\femic-k3z-instance----Intensive-Silviculture\models\k3z_patchworks_model\analysis\scenario_base"
4/3/26, 9:08:38 PM PDT,305106,4.003367979899E10,Save completed,""
4/3/26, 9:10:33 PM PDT,305113,4.00336007979899E12,Target values changed,"Changes started at 4/3/26, 9:10:32 PM PDT"
4/3/26, 9:10:33 PM PDT,305114,4.00336007979899E12,Status,"Wait for 0.1 improvement over 50000 attempts"
4/3/26, 9:10:36 PM PDT,310000,2.33096900703776E12,Status,"Objective value changed direction: previous=4.003367979899E10 current=2.33096900703776E12"
4/3/26, 9:11:12 PM PDT,365000,1.11695200314128E12,Status,"Scheduler still changing by 258.4182729911463% over 53842 attempts, target is 0.1%"
4/3/26, 9:11:34 PM PDT,400000,1.03455300299359E12,Scheduling,
4/3/26, 9:11:51 PM PDT,425000,1.03451600299359E12,Status,"Scheduler still changing by 7.968557268243713% over 53682 attempts, target is 0.1%"
4/3/26, 9:12:30 PM PDT,485000,1.03096900299779E12,Status,"Scheduler still changing by 0.3440452608648924% over 51406 attempts, target is 0.1%"
4/3/26, 9:13:13 PM PDT,545000,1.01956900299871E12,Status,"Scheduler still changing by 1.1181195157513535% over 52915 attempts, target is 0.1%"
4/3/26, 9:13:49 PM PDT,600000,1.01951300299871E12,Scheduling,
4/3/26, 9:13:53 PM PDT,605000,1.01943400299871E12,Status,"Change 0.01324264244697465% less than global target of 0.1%"
4/3/26, 9:13:53 PM PDT,605095,1.01943400299871E12,Save scenario,"Save stage scenario_base to C:\Users\boyd01.stu\Documents\GitHub\femic-k3z-instance----Intensive-Silviculture\models\k3z_patchworks_model\analysis\scenario_base"
